UE1_throughput_lag1,UE1_throughput_lag2,UE1_throughput_lag3,UE1-Jitter,UE1-CQI
0.24821946001570666,0.0,0.0,0.1345146062942305,1.0
0.10243182495193219,0.24821946001570666,0.0,0.2827233444264685,0.9333333333333333
0.5320903404013323,0.10243182495193219,0.24821946001570666,0.2017787934058927,0.6
0.5330110759065182,0.5320903404013323,0.10243182495193219,0.1975719492507672,1.0
0.7578601023641238,0.5330110759065182,0.5320903404013323,0.24498981370780237,0.7333333333333333
0.4812603244238633,0.7578601023641238,0.5330110759065182,0.27312282373160146,0.8
0.15113602513066318,0.4812603244238633,0.7578601023641238,0.5874398277655606,0.8666666666666667
0.19770086928263872,0.15113602513066318,0.4812603244238633,0.1827497555270712,0.8
0.07824897771278468,0.19770086928263872,0.15113602513066318,0.3717020315001118,1.0
0.14737184174181492,0.07824897771278468,0.19770086928263872,0.4727921850291196,0.8
0.1726379072223576,0.14737184174181492,0.07824897771278468,0.4009795745236139,0.9333333333333333
0.09391502152896254,0.1726379072223576,0.14737184174181492,0.40847332095405825,0.8
0.08941966582717252,0.09391502152896254,0.1726379072223576,0.16523843173524588,0.4
0.23263465756763343,0.08941966582717252,0.09391502152896254,0.46017725388554537,0.6666666666666666
0.16816963197660248,0.23263465756763343,0.08941966582717252,0.2690799544122637,0.6
0.26721639992417473,0.16816963197660248,0.23263465756763343,0.3524440559634621,0.6666666666666666
0.3565006634711728,0.26721639992417473,0.16816963197660248,0.3198966196997883,0.6666666666666666
0.19816123703523167,0.3565006634711728,0.26721639992417473,0.3036932914673009,0.8
0.5282855363284318,0.19816123703523167,0.3565006634711728,0.39756074863363644,0.8666666666666667
0.215072981829014,0.5282855363284318,0.19816123703523167,0.5113141849128601,1.0
0.45262274216697806,0.215072981829014,0.5282855363284318,0.41598576527963405,1.0
0.36183551331004415,0.45262274216697806,0.215072981829014,0.47943774073679196,0.8
0.202697213421074,0.36183551331004415,0.45262274216697806,0.3952821349425779,0.6666666666666666
0.24594470170877678,0.202697213421074,0.36183551331004415,0.4281733580763463,0.6
0.2805535245213529,0.24594470170877678,0.202697213421074,0.28166060028585027,0.6
0.458038833373954,0.2805535245213529,0.24594470170877678,0.34803113821801074,0.6666666666666666
0.7235356243399138,0.458038833373954,0.2805535245213529,0.35430144084003434,0.6666666666666666
0.3848403607116744,0.7235356243399138,0.458038833373954,0.5619953071269489,0.7333333333333333
0.37759633872234405,0.3848403607116744,0.7235356243399138,0.15257051311642944,0.6666666666666666
0.3864516478457497,0.37759633872234405,0.3848403607116744,0.2741614371600379,0.8
0.7279497386735992,0.3864516478457497,0.37759633872234405,0.6137573267183528,0.8
0.7328513012159125,0.7279497386735992,0.3864516478457497,0.5086627883088202,0.8666666666666667
0.4751401413599805,0.7328513012159125,0.7279497386735992,0.5364854846268109,0.7333333333333333
0.7599588377068269,0.4751401413599805,0.7328513012159125,0.26580454389653246,0.26666666666666666
0.7059197876892247,0.7599588377068269,0.4751401413599805,0.5327940832995756,0.5333333333333333
